,Unnamed: 0,level_0,index,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
215400,215400,215398,18574,SI,2020-08-05,91.2,-2.21,5.24,Logan Webb,596115.0,657277.0,,ball,,,,,12.0,,R,R,R,COL,SF,B,,,0.0,2.0,2020.0,-1.3,0.5,1.31,2.95,,,,2.0,3.0,Bot,,,,,623168.0,,,11.702960347927402,-132.541505780035,-0.9593328362465079,-17.4571680125146,22.3493602844431,-26.7050331440563,3.46,1.74,,,,92.5,2088.0,6.7,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.82,,,,,,,,20.0,3.0,Sinker,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,Standard,Standard
215401,215401,215399,18599,CH,2020-08-05,84.9,-2.11,5.31,Logan Webb,596115.0,657277.0,,called_strike,,,,,14.0,,R,R,R,COL,SF,S,,,0.0,1.0,2020.0,-1.1,0.0,0.84,1.95,,,,2.0,3.0,Bot,,,,,623168.0,,,9.20023200379418,-123.458192386744,-1.6471367890396598,-13.115217860232999,19.6201010627563,-32.0695974977203,3.47,1.75,,,,86.1,1707.0,6.7,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.83,,,,,,,,20.0,2.0,Changeup,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,Standard,Standard
215402,215402,215400,18607,FF,2020-08-05,92.2,-2.18,5.37,Logan Webb,596115.0,657277.0,,foul,,,,,5.0,,R,R,R,COL,SF,S,,,0.0,0.0,2020.0,-1.1,0.2,0.01,2.38,,,,2.0,3.0,Bot,,,,,623168.0,,,8.09108068712557,-134.219589904266,-2.27985298066708,-15.3179562041751,24.0335105372613,-29.652632172045497,3.47,1.59,2.0,68.0,-53.0,93.5,2099.0,6.6,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.86,,,,,,,,20.0,1.0,4-Seam Fastball,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,Standard,Standard
215403,215403,215401,18626,SL,2020-08-05,82.1,-2.21,5.43,Logan Webb,621311.0,657277.0,sac_fly,hit_into_play_score,,,,,6.0,David Dahl out on a sacrifice fly to right fielder Alex Dickerson.   Sam Hilliard scores.  ,R,L,R,COL,SF,X,9.0,fly_ball,1.0,1.0,2020.0,0.5,0.1,0.39,2.28,656541.0,,,1.0,3.0,Bot,208.24,98.86,,,623168.0,,,4.85957151759933,-119.64040631233699,-0.865628206955866,4.552633811961191,18.5752911965328,-31.6015743334966,3.47,1.59,306.0,81.1,43.0,83.3,2754.0,6.6,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.93,0.006999999999999999,0.006,0.0,1.0,0.0,0.0,3.0,19.0,3.0,Slider,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Strategic,Standard
215404,215404,215402,18647,FF,2020-08-05,93.1,-1.97,5.5,Logan Webb,621311.0,657277.0,,ball,,,,,11.0,,R,L,R,COL,SF,B,,,0.0,1.0,2020.0,-0.5,0.8,-0.84,3.96,656541.0,,,1.0,3.0,Bot,,,,,623168.0,,,4.08389054228807,-135.751098798801,-0.101202572555485,-7.394027307934071,24.1850621192911,-22.0409119774368,3.58,1.71,,,,94.4,2176.0,6.5,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,54.0,,,,,,,,19.0,2.0,4-Seam Fastball,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Strategic,Standard
215405,215405,215403,18661,FC,2020-08-05,90.3,-2.02,5.47,Logan Webb,621311.0,657277.0,,foul,,,,,12.0,,R,L,R,COL,SF,S,,,0.0,0.0,2020.0,0.0,0.5,1.02,3.19,656541.0,,,1.0,3.0,Bot,,,,,623168.0,,,7.550037058564099,-131.490456978675,-0.870921947458937,-0.9785587729865551,23.1636431169911,-26.3411492216263,3.47,1.59,54.0,85.6,0.0,91.6,2487.0,6.6,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.86,,,,,,,,19.0,1.0,Cutter,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Strategic,Standard
215406,215406,215404,18671,FF,2020-08-05,93.7,-2.1,5.51,Logan Webb,547172.0,657277.0,field_out,hit_into_play,,,,,4.0,"Tony Wolters grounds out, shortstop Brandon Crawford to first baseman Brandon Belt.   Sam Hilliard to 3rd.  ",R,L,R,COL,SF,X,6.0,ground_ball,3.0,2.0,2020.0,-0.7,0.9,-0.31,2.11,,656541.0,,0.0,3.0,Bot,126.0,204.5,,,623168.0,,,6.186248346756621,-136.403839001503,-5.07990183714533,-9.915629649521769,24.9223869210583,-20.3560349912227,3.3,1.5,30.0,88.6,-2.0,94.7,2123.0,6.5,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,54.02,0.2,0.18,0.0,1.0,0.0,0.0,2.0,18.0,6.0,4-Seam Fastball,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Strategic,Standard
215407,215407,215405,18691,FF,2020-08-05,93.3,-2.08,5.48,Logan Webb,547172.0,657277.0,,foul,,,,,2.0,,R,L,R,COL,SF,S,,,3.0,1.0,2020.0,-0.7,1.1,-0.11,2.76,,656541.0,,0.0,3.0,Bot,,,,,623168.0,,,6.570940153639821,-135.875690127806,-3.87221624464564,-9.73810624012558,24.8618613157238,-17.2075875805353,3.3,1.5,,,,94.3,2119.0,6.5,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,54.03,,,,,,,,18.0,5.0,4-Seam Fastball,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Strategic,Standard
215408,215408,215406,18703,FC,2020-08-05,90.5,-1.97,5.44,Logan Webb,547172.0,657277.0,,ball,,,,,14.0,,R,L,R,COL,SF,B,,,2.0,1.0,2020.0,-0.3,0.5,0.65,1.09,,656541.0,,0.0,3.0,Bot,,,,,623168.0,,,7.211400068185379,-131.618066487342,-6.120768612227041,-4.7689679605024695,23.923583377957502,-25.183272598464104,3.39,1.6,,,,91.5,2351.0,6.6,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.9,,,,,,,,18.0,4.0,Cutter,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Strategic,Standard
215409,215409,215407,18720,CH,2020-08-05,83.7,-2.38,5.39,Logan Webb,547172.0,657277.0,,ball,,,,,11.0,,R,L,R,COL,SF,B,,,1.0,1.0,2020.0,-0.8,0.1,-1.59,3.05,,656541.0,,0.0,3.0,Bot,,,,,623168.0,,,3.39147072440452,-122.146444260942,0.5927654313084899,-8.56018620817969,18.2502650772239,-31.177979145782103,3.34,1.62,,,,85.2,1543.0,6.6,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.93,,,,,,,,18.0,3.0,Changeup,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Strategic,Standard
215410,215410,215408,18736,SL,2020-08-05,81.6,-2.26,5.4,Logan Webb,547172.0,657277.0,,ball,,,,,13.0,,R,L,R,COL,SF,B,,,0.0,1.0,2020.0,0.6,0.0,-0.29,0.94,,,656541.0,0.0,3.0,Bot,,,,,623168.0,,,3.2224989420813706,-119.036378365447,-3.60511602577802,5.69857406771613,17.363894888138198,-32.0793161310744,3.43,1.68,,,,82.9,2719.0,6.5,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,54.01,,,,,,,,18.0,2.0,Slider,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Standard,Standard
215411,215411,215409,18755,FF,2020-08-05,92.3,-2.07,5.61,Logan Webb,547172.0,657277.0,,called_strike,,,,,1.0,,R,L,R,COL,SF,S,,,0.0,0.0,2020.0,-0.5,1.0,-0.74,3.21,,,656541.0,0.0,3.0,Bot,,,,,623168.0,,,4.57151130293303,-134.55078685278602,-2.66034609784173,-7.47060217915267,23.7782467090785,-19.250162737595602,3.36,1.65,,,,93.5,2193.0,6.5,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.99,,,,,,,,18.0,1.0,4-Seam Fastball,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Infield shift,Standard
215412,215412,215410,18771,FC,2020-08-05,89.6,-2.03,5.42,Logan Webb,656541.0,657277.0,single,hit_into_play_no_out,,,,,6.0,Sam Hilliard singles on a line drive to left fielder Steven Duggar.  ,R,L,R,COL,SF,X,7.0,line_drive,1.0,0.0,2020.0,-0.1,0.6,0.63,2.29,,,,0.0,3.0,Bot,89.2,96.28,,,623168.0,,,6.7505358573685506,-130.607859993449,-3.1699242016972,-1.9972592598807901,21.527458715791003,-24.7227725442632,3.58,1.68,232.0,76.4,22.0,90.7,2356.0,6.4,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,54.11,0.914,0.823,0.9,1.0,1.0,0.0,4.0,17.0,2.0,Cutter,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Infield shift,Standard
215413,215413,215411,18793,FF,2020-08-05,92.1,-1.9,5.58,Logan Webb,656541.0,657277.0,,ball,,,,,11.0,,R,L,R,COL,SF,B,,,0.0,0.0,2020.0,-0.5,0.8,-1.38,4.18,,,,0.0,3.0,Bot,,,,,623168.0,,,2.40535483773448,-134.468297586549,0.30089256289830296,-6.42162194455904,20.8607085469495,-22.0845525022364,3.86,1.83,,,,93.6,2164.0,6.4,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,54.12,,,,,,,,17.0,1.0,4-Seam Fastball,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Infield shift,Standard
215427,215427,215425,19016,SL,2020-08-05,82.1,-2.27,5.42,Logan Webb,606132.0,657277.0,field_out,hit_into_play,,,,,7.0,"Raimel Tapia grounds out, shortstop Brandon Crawford to first baseman Brandon Belt.  ",R,L,R,COL,SF,X,6.0,ground_ball,0.0,2.0,2020.0,0.7,-0.1,-0.62,1.89,,,,2.0,2.0,Bot,125.0,132.91,,,623168.0,,,2.3763276688189903,-119.76065209073099,-1.27704403973417,6.4183319923820195,20.4298442355816,-33.5423671042095,3.49,1.6,7.0,94.6,-16.0,82.8,2811.0,6.4,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,54.14,0.129,0.11599999999999999,0.0,1.0,0.0,0.0,2.0,13.0,3.0,Slider,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Infield shift,Standard
215428,215428,215426,19036,SL,2020-08-05,82.2,-2.3,5.34,Logan Webb,606132.0,657277.0,,foul,,,,,5.0,,R,L,R,COL,SF,S,,,0.0,1.0,2020.0,1.0,0.1,-0.03,2.59,,,,2.0,2.0,Bot,,,,,623168.0,,,3.29829638218564,-119.73052145382499,0.09559216344252498,8.737253825941991,20.936222491449602,-31.648479688369104,3.49,1.6,165.0,62.2,48.0,83.1,2709.0,6.7,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.85,,,,,,,,13.0,2.0,Slider,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Infield shift,Standard
215429,215429,215427,19037,FF,2020-08-05,93.3,-2.24,5.37,Logan Webb,606132.0,657277.0,,called_strike,,,,,11.0,,R,L,R,COL,SF,S,,,0.0,0.0,2020.0,-0.7,1.1,-0.91,2.91,,,,2.0,2.0,Bot,,,,,623168.0,,,4.90646240856344,-135.892741367516,-3.0266481212458096,-9.1228478103805,27.2897736585881,-18.1314943183308,3.7,1.79,,,,94.3,2131.0,6.6,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.88,,,,,,,,13.0,1.0,4-Seam Fastball,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Infield shift,Standard
215430,215430,215428,19058,CH,2020-08-05,84.6,-2.14,5.31,Logan Webb,641857.0,657277.0,strikeout,called_strike,,,,,9.0,Ryan McMahon called out on strikes.  ,R,L,R,COL,SF,S,2.0,,1.0,2.0,2020.0,-1.0,-0.2,0.66,2.19,,,,1.0,2.0,Bot,,,,,623168.0,,,8.64135349570567,-123.047225123377,-0.716989626218217,-12.034069916513099,19.2374658833433,-33.936048819316504,3.64,1.74,,,,85.7,1680.0,6.6,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.92,,,0.0,1.0,0.0,0.0,,12.0,5.0,Changeup,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Infield shift,Strategic
215431,215431,215429,19077,FF,2020-08-05,93.7,-2.03,5.37,Logan Webb,641857.0,657277.0,,foul,,,,,12.0,,R,L,R,COL,SF,S,,,1.0,2.0,2020.0,-0.8,0.7,0.96,2.59,,,,1.0,2.0,Bot,,,,,623168.0,,,9.63639308589796,-136.32920121786898,-3.0775276074423794,-12.161053870666,23.6137327980636,-23.131161082115398,3.47,1.59,20.0,90.7,-7.0,95.2,2153.0,6.7,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.82,,,,,,,,12.0,4.0,4-Seam Fastball,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Infield shift,Strategic
215432,215432,215430,19098,CH,2020-08-05,84.2,-2.28,5.39,Logan Webb,641857.0,657277.0,,called_strike,,,,,5.0,,R,L,R,COL,SF,S,,,1.0,1.0,2020.0,-0.8,0.0,-0.16,2.83,,,,1.0,2.0,Bot,,,,,623168.0,,,6.6033590797622095,-122.586630836749,0.277813474222735,-9.66916443348731,20.170529734054398,-32.0814276678024,3.6,1.7,,,,85.0,1695.0,6.4,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,54.1,,,,,,,,12.0,3.0,Changeup,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Infield shift,Strategic
215433,215433,215432,19131,FF,2020-08-05,93.7,-2.17,5.43,Logan Webb,641857.0,657277.0,,called_strike,,,,,11.0,,R,L,R,COL,SF,S,,,0.0,0.0,2020.0,-0.7,0.8,-0.83,2.87,,,,1.0,2.0,Bot,,,,,623168.0,,,4.96741427810864,-136.58689369016702,-2.65653343670594,-9.50394153597543,25.830417652616703,-22.278306872556,3.71,1.77,,,,94.7,2051.0,6.5,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,54.02,,,,,,,,12.0,1.0,4-Seam Fastball,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Infield shift,Standard
215434,215434,215433,19133,FF,2020-08-05,94.1,-2.1,5.44,Logan Webb,502517.0,657277.0,strikeout,foul_tip,,,,,4.0,Daniel Murphy strikes out on a foul tip.  ,R,L,R,COL,SF,S,2.0,,1.0,2.0,2020.0,-0.7,0.9,-0.63,2.7,,,,0.0,2.0,Bot,,,,,623168.0,,,5.38269838651802,-137.111011598331,-3.3790017581500695,-9.82504613774109,26.8987051556054,-20.8174594736883,3.41,1.56,,,,95.2,2136.0,6.6,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.88,,,0.0,1.0,0.0,0.0,,11.0,6.0,4-Seam Fastball,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Strategic,Standard
215435,215435,215434,19154,SL,2020-08-05,82.8,-2.21,5.44,Logan Webb,502517.0,657277.0,,foul,,,,,14.0,,R,L,R,COL,SF,S,,,1.0,2.0,2020.0,0.9,-0.2,1.0,1.13,,,,0.0,2.0,Bot,,,,,623168.0,,,5.560778051658571,-120.653301379102,-3.01060579551642,8.12930506954114,20.4604332655579,-34.122328054994696,3.41,1.56,3.0,81.6,-22.0,83.6,2777.0,6.4,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,54.07,,,,,,,,11.0,5.0,Slider,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Strategic,Standard
215436,215436,215435,19175,CH,2020-08-05,84.3,-2.44,5.45,Logan Webb,502517.0,657277.0,,ball,,,,,13.0,,R,L,R,COL,SF,B,,,0.0,2.0,2020.0,-0.8,0.0,-1.61,2.58,,,,0.0,2.0,Bot,,,,,623168.0,,,3.42620293061989,-122.981170746678,-0.397259831190449,-8.34212387799182,19.407238333884,-32.4998779621867,3.59,1.68,,,,85.1,1586.0,6.2,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,54.27,,,,,,,,11.0,4.0,Changeup,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Strategic,Standard
215437,215437,215436,19191,CH,2020-08-05,85.1,-2.4,5.42,Logan Webb,502517.0,657277.0,,foul,,,,,9.0,,R,L,R,COL,SF,S,,,0.0,2.0,2020.0,-0.9,-0.1,0.44,1.46,,,,0.0,2.0,Bot,,,,,623168.0,,,8.407727177776131,-123.78518803316003,-2.95707330261052,-10.3789735991089,19.5559993891514,-32.6593110865478,3.41,1.56,4.0,87.9,-22.0,86.0,1833.0,6.4,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,54.09,,,,,,,,11.0,3.0,Changeup,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Strategic,Standard
215438,215438,215437,19200,FC,2020-08-05,91.7,-2.1,5.47,Logan Webb,502517.0,657277.0,,foul,,,,,14.0,,R,L,R,COL,SF,S,,,0.0,1.0,2020.0,-0.2,0.7,0.94,2.05,,,,0.0,2.0,Bot,,,,,623168.0,,,8.25362366930928,-133.420232160091,-4.40011762932759,-4.43998553018543,25.005998897431503,-23.1880182307942,3.41,1.56,7.0,78.5,-16.0,92.8,2383.0,6.7,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.82,,,,,,,,11.0,2.0,Cutter,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Infield shift,Standard
215439,215439,215438,19213,FF,2020-08-05,93.7,-2.06,5.52,Logan Webb,502517.0,657277.0,,called_strike,,,,,5.0,,R,L,R,COL,SF,S,,,0.0,0.0,2020.0,-0.4,1.0,-0.26,2.58,,,,0.0,2.0,Bot,,,,,623168.0,,,5.69405194866619,-136.460574762109,-4.1206380915708,-6.78676657191396,27.0708426731834,-19.193989203263303,3.49,1.6,,,,94.6,2384.0,6.6,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.95,,,,,,,,11.0,1.0,4-Seam Fastball,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Infield shift,Standard
215455,215455,215454,19475,CH,2020-08-05,86.0,-2.12,5.49,Logan Webb,571448.0,657277.0,grounded_into_double_play,hit_into_play,,,,,9.0,"Nolan Arenado grounds into a double play, shortstop Brandon Crawford to second baseman Wilmer Flores to first baseman Brandon Belt.   Charlie Blackmon out at 2nd.    Nolan Arenado out at 1st.  ",R,R,R,COL,SF,X,6.0,ground_ball,1.0,2.0,2020.0,-0.8,-0.3,0.39,1.76,,,453568.0,1.0,1.0,Bot,111.05,154.15,,,623168.0,,,7.688063621110429,-125.166383871343,-2.04657677387902,-10.2761022561776,23.197654722922397,-35.1537397732298,3.47,1.59,7.0,80.4,-18.0,86.6,1616.0,6.5,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,54.0,0.086,0.078,0.0,1.0,0.0,0.0,2.0,7.0,4.0,Changeup,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Standard,Standard
215456,215456,215455,19493,CH,2020-08-05,86.0,-2.2,5.49,Logan Webb,571448.0,657277.0,,called_strike,,,,,5.0,,R,R,R,COL,SF,S,,,1.0,1.0,2020.0,-0.8,0.1,-0.16,2.76,,,453568.0,1.0,1.0,Bot,,,,,623168.0,,,6.53126947751104,-125.20060468854601,-0.48181004677273,-9.74389998739024,21.4244945296033,-31.4386676312101,3.58,1.83,,,,87.1,1725.0,6.6,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.87,,,,,,,,7.0,3.0,Changeup,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Standard,Standard
215457,215457,215456,19514,SL,2020-08-05,83.2,-2.08,5.48,Logan Webb,571448.0,657277.0,,swinging_strike,,,,,14.0,,R,R,R,COL,SF,S,,,1.0,0.0,2020.0,0.8,-0.3,1.08,1.66,,,453568.0,1.0,1.0,Bot,,,,,623168.0,,,5.64736772705939,-121.118261823412,-1.7942392353638998,7.16385158474354,22.943194584710803,-34.710358822336104,3.47,1.59,,,,83.9,2749.0,6.6,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.87,,,,,,,,7.0,2.0,Slider,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Standard,Standard
215458,215458,215457,19519,FC,2020-08-05,91.4,-2.1,5.46,Logan Webb,571448.0,657277.0,,ball,,,,,14.0,,R,R,R,COL,SF,B,,,0.0,0.0,2020.0,0.1,0.6,1.3,2.38,,,453568.0,1.0,1.0,Bot,,,,,623168.0,,,8.3721767052266,-133.010218442976,-3.24988300625216,-0.37298394605955393,25.2990424014957,-24.4688177548767,3.64,1.74,,,,92.2,2446.0,6.5,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.97,,,,,,,,7.0,1.0,Cutter,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Standard,Standard
215459,215459,215458,19538,FF,2020-08-05,94.3,-2.0,5.56,Logan Webb,453568.0,657277.0,single,hit_into_play_score,,,,,2.0,Charlie Blackmon singles on a line drive to center fielder Mike Yastrzemski.   David Dahl scores.  ,R,L,R,COL,SF,X,8.0,line_drive,0.0,0.0,2020.0,-0.6,1.0,-0.24,2.92,621311.0,,,1.0,1.0,Bot,143.03,83.01,,,623168.0,,,5.867328410656249,-137.382712373884,-3.54126959427763,-8.36987555380855,26.835127622204197,-18.5672088154305,3.49,1.6,292.0,99.6,17.0,95.5,2186.0,6.7,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.84,0.493,0.484,0.9,1.0,1.0,0.0,4.0,6.0,1.0,4-Seam Fastball,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Strategic,Standard
215460,215460,215459,19559,CH,2020-08-05,85.9,-2.34,5.47,Logan Webb,596115.0,657277.0,field_out,hit_into_play,,,,,5.0,Trevor Story flies out to center fielder Mike Yastrzemski.   David Dahl to 3rd.  ,R,R,R,COL,SF,X,8.0,fly_ball,2.0,1.0,2020.0,-1.0,0.1,-0.23,2.65,,621311.0,,0.0,1.0,Bot,118.4,49.56,,,623168.0,,,7.1370959942169705,-125.075296187794,-0.7423839760696991,-12.336010874846199,22.400332863223802,-30.930812076311497,3.47,1.59,355.0,100.0,41.0,86.6,1735.0,6.5,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,54.03,0.09300000000000001,0.14300000000000002,0.0,1.0,0.0,0.0,3.0,5.0,4.0,Changeup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Standard,Standard
215461,215461,215460,19574,FF,2020-08-05,95.8,-1.97,5.5,Logan Webb,596115.0,657277.0,,ball,,,,,9.0,,R,R,R,COL,SF,B,,,1.0,1.0,2020.0,-0.8,0.9,0.77,1.99,,621311.0,,0.0,1.0,Bot,,,,,623168.0,,,9.0509783664711,-139.38017137714198,-5.84247421199369,-11.9541812651251,26.538919780007,-19.1921314162615,3.47,1.69,,,,97.0,2378.0,6.6,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.88,,,,,,,,5.0,3.0,4-Seam Fastball,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Standard,Standard
215462,215462,215461,19594,CH,2020-08-05,86.3,-2.24,5.42,Logan Webb,596115.0,657277.0,,swinging_strike,,,,,14.0,,R,R,R,COL,SF,S,,,1.0,0.0,2020.0,-1.1,0.0,0.65,0.6,,621311.0,,0.0,1.0,Bot,,,,,623168.0,,,9.10279528144039,-125.385862294839,-5.2895764436223605,-13.0257568449052,21.787485341603304,-31.5441588100984,3.47,1.59,,,,87.1,1947.0,6.6,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.91,,,,,,,,5.0,2.0,Changeup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Standard,Standard
215463,215463,215462,19597,FF,2020-08-05,94.8,-1.86,5.51,Logan Webb,596115.0,657277.0,,ball,,,,,14.0,,R,R,R,COL,SF,B,,,0.0,0.0,2020.0,-0.4,0.9,2.88,0.91,,,621311.0,0.0,1.0,Bot,,,,,623168.0,,,13.2406312468254,-137.379604137628,-8.492109281489402,-7.0474577775264,25.325124531140105,-18.996717894679502,3.47,1.68,,,,95.8,2163.0,6.7,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.77,,,,,,,,5.0,1.0,4-Seam Fastball,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Standard,Standard
215464,215464,215463,19616,FF,2020-08-05,94.9,-2.07,5.43,Logan Webb,621311.0,657277.0,field_error,hit_into_play_no_out,,,,,2.0,David Dahl reaches on a fielding error by third baseman Donovan Solano.  ,R,L,R,COL,SF,X,5.0,ground_ball,2.0,2.0,2020.0,-0.5,0.9,0.01,3.0,,,,0.0,1.0,Bot,113.64,126.47,,,623168.0,,,6.586795835544679,-138.235838211679,-2.87686524045237,-7.61171290143682,25.008725874407702,-19.8469527988683,3.47,1.59,95.0,90.1,5.0,96.2,2283.0,6.6,631544.0,657277.0,623168.0,474832.0,527038.0,456781.0,543063.0,621453.0,573262.0,543105.0,53.93,0.44299999999999995,0.39899999999999997,0.9,1.0,0.0,0.0,4.0,4.0,7.0,4-Seam Fastball,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infield shift,Strategic
